doc_id,0,1,2,3,4,5,6,7,8,9
38,-0.05093073670756551,0.015302631853635923,-0.05583421991391736,-0.05694266436754673,-0.014312611344026255,0.03347868290574807,-0.07696112789002611,-0.025471325573936623,0.24040155664590876,-0.008730185608274266
39,-0.05436913212536453,-0.055448169036518974,-0.057419922121248225,-0.07435234540650595,-0.04440180083035251,0.4108374818984699,-0.02618120159766489,-0.03353485748301796,-0.03317667479208787,-0.03195337850570899
40,-0.05458683934346013,-0.07956004055507448,-0.06452413865152001,-0.0494137383099692,-0.040751461166468994,0.43270389615398896,-0.015741992948815814,-0.03514398422969034,-0.0365696696410161,-0.05641203130797413
41,-0.07267814362083602,-0.06601866000113807,-0.043182011007294865,-0.05242310122957055,0.0478684724789471,0.24651841400881727,0.06925193302794139,-0.027984035581006372,-0.0500943164938838,-0.051258551581976196
42,-0.050575129069851975,-0.004753219837479339,0.11559271325193238,-0.03119547203415486,-0.05466671662812952,0.033988084387643475,0.07890694189572264,0.0064843730119991255,-0.052933716041417445,-0.04084785893626448
43,0.05838132452236253,-0.02628075747800329,0.005150935859069575,-0.0035432129842710713,0.047046910141279374,0.011449699749879874,-0.04033415415903681,-0.03343821272471237,-0.0022031477599115112,-0.01622938516665641
44,-0.05990670948446637,-0.049680549568373866,-0.0665803874747381,-0.08010531584753353,0.008345529588735592,0.30069470547763066,0.02047419829300874,0.0741623731347417,-0.07046320240858485,-0.07694064171042003
45,-0.04436961740444048,0.08659580086514523,0.0492065079451762,0.09845664041854155,-0.031233095823246265,-0.06634791585467555,-0.05016078353424497,-0.06407017349231954,-0.057296644361065796,0.07921928124112959
46,-0.05984489543663606,-0.06631440588709014,0.010379055284058677,-0.03816069162544341,0.09283368606910236,0.09686529060781726,0.08381039159360149,-0.058173899874479275,-0.04545176748615739,-0.015942763244773478
47,-0.06817280670415096,0.014473201928011298,-0.07255273249290368,-0.06194056531473024,0.00916699761647917,0.17962144898250207,0.027182161490484025,0.09967031554226541,-0.06373552247897443,-0.06371249856898277
48,-0.03119547625403231,0.02124504982241948,0.08901392520073001,-0.06216233657550741,-0.055450798336971814,-0.050059447276624855,0.04348969727125307,0.13927961837247563,-0.06952620236100056,-0.024634029862741103
49,-0.06013365883745954,-0.06486460449645695,-0.05106390680490077,-0.047902728670660505,0.060175220201651114,0.15477895629671676,0.17497867426644045,-0.0667872597537377,-0.05424132740567028,-0.04493936479592269
50,-0.08279313050407512,-0.0766924517789341,-0.08252419177444605,-0.08414245750476651,0.0006827653455994537,-0.019587451769742928,0.5484039575351702,-0.0627071203756154,-0.07722087578200816,-0.06341904339118137
51,-0.05059602964816263,0.04455165092735755,-0.04290504820390774,-0.0693345049155626,-0.004155733393661917,-0.026717194560872196,0.11410794316161679,-0.0005049856862722191,-0.04536965069210706,0.080923553011572
52,-0.02020721567583718,-0.03893162072908395,-0.07423634639682389,0.2114621084237883,-0.07076164853019282,-0.07300107740249669,0.23566840331150832,-0.06043426040265897,-0.071954050428025,-0.03760429217017805
53,-0.04500257189031106,0.0671728200058889,-0.027525907472719116,-0.06479336800021157,-0.016599297701728938,0.18554889157311025,0.0009103373098240108,-0.009759306245275448,-0.062358863392826605,-0.027592734185750548
54,-0.0630886635678865,-0.03484332863884915,-0.0640794055265868,-0.019439343815256582,0.002062179467037531,0.010157920813150534,0.05525195902122204,0.1271070622163274,-0.01701716755185008,0.0038887875826914275
55,0.03287713853136326,-0.029444390078136096,0.0064553383822923,0.11225525992178376,-0.018762960235916046,-0.04924661032099505,-0.021139754888767112,0.04538358996437436,-0.005976390214966071,-0.07240122106103336
56,-0.08437054841070644,-0.08179717280814158,-0.08340010949158862,-0.07541293193762426,-0.07623661654542004,-0.07998861444161033,0.7115656316374454,-0.08010263209464412,-0.07731806288501236,-0.07293894302269766
57,-0.014545157760461364,-0.042868597192167734,0.21238718102139595,-0.05411220384798642,-0.0423516820345206,-0.056254567298406805,0.050660688228009565,0.06537788163650671,-0.06331880928957698,-0.05497473346279227
58,-0.07200852347278086,0.003048026427764708,0.020180210275057828,-0.024628076350608402,-0.023040429705303886,0.07110001305971173,0.06763704566912793,-0.006966058725266525,-0.04128753812827724,0.005965330950574818
59,-0.05541239783090642,-0.058417375807911114,-0.013736403236934092,0.021334105271296394,0.11500490211973777,0.03745740056509264,0.02505026603181057,0.01785231291655197,-0.03261986898217131,-0.05651294104656646
60,-0.06319762053068734,0.03676524119606189,-0.0020360571770965674,-0.05964910435921159,-0.04835920400520954,0.26339619258329994,-0.04161491380492556,-0.054358700207253335,0.010496899094704484,-0.04144273278968254
61,-0.05083152232932922,-0.0532259718147182,-0.04706062357155678,-0.052074593443063116,-0.07029584909161093,-0.061961527593011455,-0.05205248228586906,0.4487685585611768,-0.06697555809367692,0.005709569661658684
62,-0.054523019084963424,-0.08025548312581922,-0.06342465408234982,-0.0769599581936313,-0.0757223039415317,-0.07685109258585972,-0.027384824681253778,0.3837277088524992,-0.083544345063361,0.1549379719062706
63,-0.07519853525857863,-0.07688912489084303,-0.07643926482778626,-0.08510715537215899,-0.07135199296323227,-0.07978489463450797,-0.05588814466669723,0.3429081372881875,-0.08028418140614998,0.2580351567317669
64,-0.050301334232916314,-0.006500662495154852,0.03320079253211977,0.004597213216408311,0.06216853242964432,-0.06403291555752497,0.048839281997310635,-0.036226769906174586,-0.039546264910875505,0.04780212692716315
65,-0.04464000818050103,-0.04399218103365939,-0.05356330939995179,-0.048058757776106215,-0.052668032715329625,0.35830663832748444,-0.004247080806855083,0.002140630477490149,-0.05944777650449578,-0.053830122388075594
66,0.03080252929821245,-0.016377568374490364,0.04564679127722779,0.18536708691326306,-0.04500725567936523,-0.049976908767200345,-0.020151043051961415,-0.05533423007027944,-0.022503463274260574,-0.05246593827114608
67,-0.05346902079692961,0.22244750618631157,-0.0018212156550516528,-0.06583524847600561,-0.03192388415439601,-0.02843741920072483,0.013813434028875707,-0.008416672973695694,-0.008624644345366486,-0.037732834613017525
68,0.10035681603518529,0.09175838117125501,-0.042061337237142365,-0.04561292789606421,0.039279722024192165,0.01685969111440301,-0.05532024796772154,-0.03539999125298891,-0.01662859754463894,-0.05323150844647957
69,-0.027371964030979953,-0.05326153480082464,-0.036884012072140634,-0.027932848198054486,0.21350155786994904,-0.034800969674432664,-0.04305564986894851,-0.02459872024860929,0.03558420309314686,-0.001180062069105814
70,-0.04232561843586418,0.02943348202622373,0.05710363491611531,0.11610033631404698,-0.025959185477106822,-0.0640323237276664,-0.04490297653933727,-0.06549672266336345,-0.05717076945844275,0.09725014304539459
71,-0.06534302120633953,-0.07057158191128987,-0.0118145470814561,-0.0016903800104832167,-0.002614235016222516,0.06387110106500052,0.048389897149731576,0.12209606717694776,-0.060875225473509965,-0.021448074692378596
72,-0.06670518533478334,0.0010763505145819918,-0.007824884572816382,-0.04681024624817242,-0.010120646001766181,0.30850921968436384,-0.01519001613495545,-0.05132842602120665,-0.06079970738546306,-0.050806458499782485
73,-0.015229784485202166,0.15854305541374844,0.023352399041971852,-0.03939767564993948,0.01075281085882275,-0.048275369679645956,-0.04658608899313247,0.0021847193380891555,-0.03597077669483982,-0.009373289149872482
74,-0.00715896205028127,0.010189013317188328,-0.00633284617635653,0.0438988620933822,-0.02790035447293855,-0.03215966607000301,-0.05446640247159854,-0.05960168034030685,-0.055378935764674876,0.18891097193558906
75,0.29992316012337994,0.10949470043926887,-0.001547269702541293,-0.07602969294251533,-0.0835161440981278,-0.0666390489222431,-0.06348472164129092,-0.043199161307840336,-0.07060277807882279,-0.004399043869267455
76,-0.07301777535105011,-0.061313913434825514,-0.04982370436421019,-0.05501573643240065,0.12378422778237058,0.3030963868234938,0.01024138987896428,-0.06221764886323136,-0.07407932069120622,-0.061653905347904644
77,-0.06357377869164213,0.04157223377493777,0.15112738370949755,0.04321213374347799,0.0917712856285113,-0.06801581678235802,-0.03578849294177569,-0.06238008274474639,-0.05848219504433713,-0.0394426706515655
78,-0.0672298626483433,-0.06461589037170275,-0.05515765927919823,-0.04187546838912019,0.06809497259183711,0.2575689043089253,-0.0014211010033766541,-0.02830653829449263,-0.012182278443486516,-0.05487507847104237
79,0.061312246198626685,-0.021839479772560982,-0.04114572857155652,0.03377256614401228,0.00461192456260287,0.011973068057164762,-0.02778705456852927,-0.021532479269648644,0.00245866164545315,-0.0018237244255643048
80,-0.0462879153540524,-0.04322357430417991,0.04260445604591509,0.17994005745191907,-0.024922300872857517,-0.06036777577638343,-0.03746594986935421,-0.05512225490481691,-0.028683255550071687,0.0735285131338819
81,-0.04698407442648884,-0.051230321572264974,-0.028931717194399367,-0.023525789567781688,0.05079335936889057,0.16104072311562642,0.0032926740120733516,0.03523953805043642,-0.03728879162368051,-0.062405600162411555
82,-0.061361935980748766,-0.05825785656431873,-0.05122166207977007,-0.04290342081020548,0.047471670562444834,0.13996168830047323,-0.03566364133090534,0.031455154175984434,0.09513378844343279,-0.06461378471638703
83,-0.021387607360175212,-0.04067101976223915,-0.00041911870554123265,0.035610370102630934,0.09539974344419805,-0.008155433125308323,0.015123756482846445,-0.015907344090307488,-0.03864559887453336,-0.020947748111570616
84,-0.052219718058180174,-0.022848041418210396,-0.05729584201308356,0.048896683778229755,0.062974534996007,0.0612953592090012,-0.012550641500726073,-0.041952061670982074,0.022249055555738764,-0.00854932887779443
85,-0.051266430182472435,-0.02766012773869088,-0.0021020782564511176,-0.049897678426414814,0.02563085075654145,0.22193426545651976,-0.013987994079051463,-0.013194467498760118,-0.04222814639610363,-0.04722819363511693
86,-0.043688289048151925,0.02458604210475633,-0.036859947628820555,0.05242285851312167,0.0844019235133805,-0.013294677348894321,-0.024068208604045613,-0.042074615043223566,-0.030889671164779725,0.029464584706657165
87,0.5136803833016269,-0.04455619119234683,-0.08705068919397271,-0.08114579827765638,0.03565365772769724,-0.08068859051982141,-0.06716980645017512,-0.02957521800765102,-0.07680919366920334,-0.08233855371849728
88,-0.028837490581561778,0.08964554352906665,-0.06541743475409714,-0.05778248671745127,-0.04289725932992242,0.09719236792302105,0.03595114181834855,0.07084311603922516,-0.03305049896202612,-0.0656469989646026
89,0.07029875449197176,0.5077536200762165,-0.0656942199442524,-0.08180606343904744,-0.06106596541677993,-0.07433494819127336,-0.0746735890931813,-0.06395684468644436,-0.07298168081028161,-0.08353906298692804
90,-0.028347631712344112,0.05009000120435361,0.01205311058246386,-0.04041831388846788,-0.061919480758434044,-0.04331194577700501,-0.07109290761273317,-0.012222740787462508,0.26968532444029003,-0.07451541569066086
91,-0.03700930111986138,-0.018152132165940416,-0.005904676886734975,0.07621392828610482,0.04228784775758615,-0.004883684126149271,0.010313156864710543,-0.033710743314868535,-0.017318602857921417,-0.011835792436925563
92,-0.07169674005446339,-0.02092825074606522,-0.004566983454113507,-0.05301519184059944,-0.012439814477418557,-0.03657251342608961,-0.01581494928610795,0.32297969852901864,-0.058943637840341886,-0.0490016174038191
93,-0.03263044237333783,-0.032781134370715115,-0.0548019105557625,-0.052388432289939106,-0.021210066807371045,-0.014224607235755748,0.012471016180111899,0.2603286913918573,-0.05935922272802463,-0.0054038912110632165
94,-0.04614209587061732,0.265295075704989,-0.03380030018781764,-0.017892700156664096,-0.06684960344037122,-0.04745313539166284,-0.017375777914765855,-0.020615572417319858,-0.044978317787214506,0.029812427461444246
95,-0.027737619095683105,0.09461645830494353,-0.021217778609994853,-0.01624100668254068,0.032553832973372804,-0.056421354609075,-0.00015153954786986668,0.026005542641527546,-0.015863058031051674,-0.015543477343628834
96,-0.03410118309555314,-0.06135959391328109,-0.04781850980827196,-0.07328558004294221,-0.038839842922702636,0.3787501208937416,-0.008703941972712306,-0.021004471827138424,-0.030162243663611338,-0.0634747536475285
97,-0.02406665078065237,0.014001060872336962,-0.029092767829306837,-0.03808983162120182,-0.020467114978458517,-0.0395379925464323,-0.032216352759702374,0.22665006036589977,-0.038642449496889865,-0.01853796122559266
98,-0.013272777388830995,-0.020105326014000655,-0.040239685936353846,0.008469312851096006,0.05663472492207644,0.01594183388174604,-0.050818220115988716,-0.011267086279502611,0.1185006228248767,-0.06384339874511841
99,-0.05821578648915684,-0.07282584935521752,-0.05058038046891456,0.07197898692971377,0.21671469420525577,-0.045878726978621824,-0.06055393629308419,-0.0691214072686698,0.10745453152375897,-0.03897212580506394
100,-0.07300417795330559,-0.07223207736599688,-0.06504257135764124,-0.07016469200075819,0.06818013888809205,0.11959135505707555,0.22970158379342634,-0.04050069809629067,-0.06543587026853975,-0.031092990696061473
101,-0.01404715392054294,-0.03458853654459201,-0.03273350144126215,0.03383259464091892,0.025402635460662126,-0.057226164727759904,-0.036311725788964355,-0.0517597336386424,-0.04162071130966503,0.20905229726984756
102,0.013882958389039593,0.0732223043027509,-0.03599779213380615,-0.05474612787005213,-0.05496084028824668,-0.0053118231705097385,-0.001706261131193404,0.09250332348653173,0.03172228996811638,-0.05860803155263067
103,-0.07829379567570334,0.2653043096679992,-0.022407223837996107,-0.07495934013863025,-0.022254261239906578,-0.024261532397252566,0.04909709313251956,-0.004299718136952499,-0.04082726079931302,-0.04709827057476445
104,0.06456848089489114,-0.06626380249838773,-0.06320490791740047,-0.07830873920746048,-0.08059497629986488,-0.06650939965524262,0.021341242909684796,-0.061733935595562346,0.3892501030090656,-0.058544065639722975
105,0.008083574548163178,0.29398271838641876,-0.0763771785530423,-0.0645462749797587,-0.07374824227030717,0.00045390462699089473,0.013239195514888502,-0.017743462344976674,-0.05049851504614753,-0.03284571988222901
106,0.17448391805102634,0.012648355331046635,0.18495070446072656,-0.06661463266335854,-0.06781928142835517,-0.06073908277248302,-0.06608875646040639,-0.06694549646587769,-0.032834696277277864,-0.011041031775041066
107,0.012079151276457215,-0.02668757462116325,-0.026530066907256053,0.07608678922151091,-0.04726027321368734,-0.06071702063327724,-0.04176788458040305,-0.03977868646198375,-0.03927647984092771,0.1938520457607302
108,0.1494146141483396,-0.06398535978478655,0.048912224256407844,-0.06592436168152555,-0.07096796292029203,-0.007104858507976347,0.054018744016798376,0.029458787294269262,-0.03515704599194493,-0.03866478082928965
109,-0.019724270379039496,-0.007561656503160291,-0.0180358417768975,0.033057486388120866,0.013945787170040538,-0.010335633470062014,-0.018057299512035857,-0.01049899866114623,-0.01590719195361319,0.053117618697793134
110,0.04475530528697405,-0.008157904293007251,0.03727460922104292,-0.04449322355504815,-0.013822565700988679,-0.02438050040392417,0.003673040921975554,0.01718488967494973,-0.017121960246380935,0.00508830909440687
111,-0.05931983025965088,0.01901800040422376,-0.04734232039921871,0.02214345276831653,0.0020252699803085944,0.08506637955226293,0.0047018580226227125,-0.037086393824107694,0.01567745030225444,-0.004883866547011589
112,-0.024215297325143423,-0.04472554817655283,-0.05647467532661511,-0.019151766384882835,-0.04833254497292532,-0.04151460307920118,-0.043895868477854684,0.39504366692988147,-0.0586500154840622,-0.058083347702643895
113,0.03028856803304003,-0.07196585584119708,0.19254302273639154,-0.050005275087815305,-0.07214001340908233,-0.028258823412241674,0.04776735535024182,0.03828152079397221,-0.06644907213605261,-0.02006142702725658
114,-0.0030816207321377603,-0.012960211743654998,-0.007609033443343904,-0.029333057083396646,-0.0185110131001487,0.06455327059699104,0.020971155028915597,0.03512981251653613,-0.035969080083979754,-0.013190221955781053
115,-0.05514564387081518,0.052207529678589576,-0.05532677456286163,-0.055724691577398705,-0.07485984129068492,-0.07510542596663722,-0.06446703546503377,0.4295761247711607,-0.07431504521796169,-0.026839196498357226
116,0.03959521813450373,-0.00615381396170904,0.07215037800131066,-0.0715603737953005,-0.07827207732202726,-0.027392676753269576,-0.04559996332121345,0.13019087592955741,-0.02870225265527808,0.01574468574342605
117,-0.032401584078549914,0.05257486300097611,0.014570005026732849,-0.049010466947134804,-0.03078172645828564,-0.03824898486583819,0.047019438625622856,-0.02999854788211774,0.09701105820603662,-0.030734054627442192
118,-0.043899420578893844,-0.057462719534650444,-0.07197406248906076,-0.07610399082097385,0.07045858931149646,0.09797186544618691,-0.04478015986066844,0.1454789268149303,0.0547861772117208,-0.0744752055000872
119,-0.016105586759852547,-0.06421725775389112,0.12922603380815326,-0.015546395555762454,-0.03020324088055165,-0.0585034143618979,-0.04224788886883301,-0.0658312538433205,0.21672058066155278,-0.05329157644559702
120,-0.05072852610015814,-0.05303582703859172,0.023847581109772087,-0.038818558194998694,-0.013209114072613326,0.286478452941866,-0.025932716352302057,-0.040398283170165104,-0.03245114060843364,-0.05575186851437539
121,-0.06387436077636255,-0.05418229901310095,-0.05017054819071702,-0.03278332257372399,-0.019294994708763197,0.022136477899802942,0.04690031155380167,0.09336234764219323,-0.04930645777040788,0.10721284593727759
122,-0.023719045682578002,0.05020536559666236,0.1526243435514392,-0.03284008060495884,-0.060855500619389394,-0.04449137249515255,0.07632302586152903,-0.050790726923292805,-0.04924424643735173,-0.017211762246907375
123,0.034460261330305136,0.17634692162330287,-0.048457406649745294,-0.05913927242486977,-0.008716653289108103,-0.03846894157532796,-0.05578248700983073,0.08556963819714436,-0.021134660652091047,-0.06467739954977952
124,-0.0559237809866483,-0.05866275510315978,-0.04894023991353793,0.4692134059369998,-0.033706869810739656,-0.057561223426040434,-0.058238771487439486,-0.0581383375656215,-0.057601534323068845,-0.04043989332074404
125,-0.057524786916032605,-0.03188383299251098,-0.0688103539925255,-0.06373007673582873,-0.0774803840624953,-0.0469557988358725,-0.004126762244621232,0.13008978835332322,-0.06160878032835194,0.28203098775491553
126,0.01888233624646768,-0.03718033383041244,0.015524261266039813,-0.03285775207700253,-0.06435241461663574,0.01123816852407035,-0.019582575837745794,-0.006734052716339312,0.12812447377037453,-0.013062110728816675
127,-0.028860784571046058,0.006454892960104083,-0.06116421849877282,-0.009919165844125069,-0.0066195607241690685,0.06226274474172219,0.03377414468070189,0.019495618794542507,0.05251550025364907,-0.06793917179260678
128,-0.0334836202883136,-0.01720220459610798,-0.04930001838642843,-0.06357279680471743,-0.032600821985356854,0.3037019102418307,-0.03320536872562577,-0.010320918313770466,-0.009358977647800582,-0.05465718349370953
129,-0.010286659110183546,0.06323068383698371,-0.040547782722599415,-0.027523240840597984,-0.03988580327158622,0.0084098435912673,0.09423547206417943,0.03412142626270617,-0.053199696204627694,-0.028554243605541776
130,-0.006308520885938654,0.07291370166174652,-0.06653123431229327,-0.030683182002783083,-0.05368359030598053,0.01588555277704612,-0.06378915003490221,-0.05147536724492131,0.23378542125929766,-0.05011363091127132
131,-0.007372848702721174,0.24967475216719023,0.001188253549650145,-0.07732415687073188,-0.04050951718927458,-0.07307718786595407,-0.014776232351274177,0.03984969175404396,-0.02543519386028957,-0.05221756063063901
132,-0.0430510231476882,-0.051341065001244204,0.16939677037201542,0.01710957216010514,0.0731045883825866,-0.040362759648039766,-0.04378319714075523,-0.042870224832595824,-0.037374025990129026,-0.000828635154255089
133,-0.02640583627311742,-0.027167324619208497,-0.04955019051432773,-0.02999242422926822,-0.031735812111977346,-0.045576189798765085,-0.032195248722335534,0.01935739798041665,-0.04366274316612877,0.26692837145471193
134,-0.060309708328724766,-0.06560552582629134,0.010420948862660095,-0.027233691374230803,0.07706766873611562,0.1034851604483237,0.08380684507176925,-0.05602728055028667,-0.045840649920159994,-0.019763767119174977
135,-0.009074604895489266,0.13219221790011199,-0.04881595858367863,-0.07408161578198547,-0.06915101313774702,0.03717932836190854,0.00623313740796233,-0.0051544166763314025,-0.05616927849422197,0.08684220389947081
136,-0.03871293712973538,-0.024625172040507057,-0.07163383305396748,-0.05624999443898561,0.17193494105471116,0.0995843508068884,0.042917816755937394,-0.019208137291699415,-0.03983246784137188,-0.06417456682127015
137,0.06653461035554695,-0.03287512891982003,-0.04185414347199349,0.07155747528469722,-0.04569494815962652,-0.05374688043783618,-0.04405338358586121,-0.03341335049176175,-0.03056875965872824,0.14411450908538323
138,-0.05651524582279769,-0.04057522058293871,-0.05643050166715731,-0.07657238694675285,0.01905039921511488,0.05896355573053355,0.012626234875155379,0.06370040762726412,0.13505499914902783,-0.05930224157744925
139,-0.029352474006131987,-0.001453654006716515,-0.010418545878943669,0.020672722886451167,0.041687709424253705,-0.030856862829961418,0.014065903695707746,0.002909008081553824,-0.047951708803829526,0.04069790143761676
