x1,x2,doc_id,topic_n
0.06926741884972466,-0.6041283787234877,50,6
0.11708772571465875,-0.06865165928360964,51,6
0.19290405926636073,0.3075480243731158,52,6
-0.036404974580143634,-0.2280806833387666,53,5
0.033698129162699576,-0.13138135612501012,54,7
-0.010172127779727792,0.1000967343016972,55,3
-0.6145278404549741,-0.46949956235923535,56,6
-0.08079762416515596,0.20736916932544572,57,2
-0.005230586432722566,-0.09103756263267335,58,5
-0.10266470401277605,-0.057730576556151374,59,4
-0.09864049549558754,-0.2912433703364105,60,5
0.28183702879931916,-0.4025781046203346,61,7
0.34958651273231994,-0.3102541240841022,62,7
0.4376018449207286,-0.20864601053536133,63,7
0.011209655497222951,0.048466626135885794,64,4
-0.12304443401422412,-0.3788982997601315,65,5
0.03391628641008293,0.21265270644271933,66,3
0.17920624383375874,-0.1706098002165237,67,1
0.04450849082061007,-0.13059578139483904,68,0
-0.20093883997988574,-0.00043323451982819655,69,4
0.10637434981917906,0.153505163141197,70,3
-0.0006173244919162522,-0.14609260937062118,71,7
-0.12744205143195503,-0.3185366234267051,72,5
0.12808894592108303,-0.06959708404534568,73,1
0.17792768180411553,0.09996333260677547,74,9
0.370733441713996,-0.10005279995518883,75,0
-0.2152566418426242,-0.3006936682744483,76,5
-0.07044670597381833,0.16563631768492396,77,2
-0.1662296583387035,-0.25159902550538144,78,5
0.0035241504890039994,-0.008457968311398455,79,0
0.08652773069356187,0.19739668230497992,80,3
-0.09643967413141749,-0.17248984031846523,81,5
-0.1617958333504264,-0.15362969505240598,82,5
-0.05438399547200207,0.002292912339473904,83,4
-0.07451410653172186,-0.04711543488745969,84,4
-0.10899889889135769,-0.22132991567229032,85,5
-0.008929014755174807,0.016318415123292056,86,4
-0.5709637057523032,-0.06532941041826927,87,0
0.023084371061564652,-0.20993479670748807,88,5
0.4662856256382774,-0.3500799808591218,89,1
-0.3000486151003578,0.13957081131452723,90,8
-0.02222641040238886,0.02620127084403672,91,3
0.17085509443958805,-0.31018906170584,92,7
0.13960306867700736,-0.2476251373075514,93,7
0.26931886990804943,-0.1364649637511686,94,1
0.04914996079733387,-0.04665187913467822,95,1
-0.1615204846217076,-0.38743335188645833,96,5
0.13614760929785424,-0.1951067621557339,97,7
-0.15295918762708297,-0.0009105191101968439,98,8
-0.27190509274850605,0.056996780932251974,99,4
-0.2219487654664404,-0.21967289373212448,100,6
0.18332462105885267,0.11194048586137,101,9
0.07032672495106904,-0.143378465785909,102,7
0.21322457371972783,-0.22806896875811686,103,1
-0.4317121366404872,0.17266025404341093,104,8
0.25877963494088374,-0.2354825401241872,105,1
-0.050354630574213265,0.28127819879437704,106,2
0.18714929219559426,0.12533751081045824,107,9
0.1234767726313012,-0.1277386792930615,108,0
0.03362095843448616,0.015253845456219222,109,9
0.027212512223774965,-0.011338165964480526,110,0
-0.035297555538941004,-0.0868324788047463,111,5
0.22278563732903525,-0.3716471166087842,112,7
-0.0400276358067949,0.1982471215676462,113,2
-0.00034135874965986304,-0.08756529863736119,114,5
0.2865649540201734,-0.39064694776295955,115,7
0.14127893251256995,-0.08860608795957478,116,7
-0.09399263562177253,0.034866846403630504,117,8
-0.15458584450775512,-0.1894836023046305,118,7
-0.2261416987565498,0.1939346036694733,119,8
-0.14982111245269367,-0.27852472947372653,120,5
0.1025337868316184,-0.08934380859025152,121,9
-0.0029095073177052553,0.16072101464820893,122,2
0.15866733133223213,-0.18387805638242147,123,1
0.1532121851006327,0.48159569620021825,124,3
0.34324925429133174,0.014144114372230402,125,9
-0.12219616906555571,0.05523558437308038,126,8
-0.05282873186101822,-0.1138510268526596,127,5
-0.11597321103238724,-0.3207590162970676,128,5
0.058400448558294994,-0.11626273397809532,129,6
0.05017206744594802,-0.28049459160915674,130,8
0.23208393817324605,-0.1860650866233193,131,1
-0.06693747268337348,0.14647090994302808,132,2
0.26443375412218134,0.07152711616251207,133,9
-0.11609122936526728,-0.10887448822866,134,5
0.16817805435400754,-0.1118054128678113,135,1
-0.17017069774199725,-0.14417943261615973,136,4
0.16075068951524316,0.10982121472862962,137,9
-0.17159866269685967,-0.12147312299606468,138,8
0.02657914685843023,0.007531482409564218,139,4
0.06811346391088717,-0.10103823351492268,140,1
-0.3426874281272197,0.2700838385937375,141,8
-0.09566887037813937,-0.03918775854289348,142,4
0.11525944605688256,-0.2836170909295503,143,7
-0.3734274188154634,0.14278190107820127,144,8
0.37275032532214675,0.1054593011871609,145,9
0.49740913772158585,0.19242995889490236,146,9
-0.16454128222219658,-0.17778665612646768,147,5
-0.1342436594594683,-0.21472103020388814,148,5
0.1498403890024787,0.0699055314919468,149,3
-0.3000484449960964,0.13957167673223866,150,8
-0.1440988015459786,-0.17957235681880357,151,7
-0.4471894166243291,0.2251787668540221,152,8
0.31588325561277686,0.11063562168569493,153,9
0.3256156852946265,0.11067208632170206,154,9
-0.09495018262381176,-0.27364871304603333,155,5
-0.1729001473029887,0.076197480243202,156,2
-0.33822684721181545,-0.11179307979662818,157,7
-0.6059080797353434,0.25854910923999946,158,8
0.07647105480762631,-0.14494931231512984,159,8
0.274638324261501,0.07527107262760756,160,9
0.07842184483399905,-0.22295196203848391,161,7
-0.020921822767256456,0.26933243501714427,162,2
-0.07152738439227799,-0.11588158757474137,163,5
0.2632040056174994,0.12779539508537927,164,9
0.0229708132204268,-0.05351068013737603,165,9
-0.1330723370954687,-0.3331014733347006,166,5
-0.14426682316727377,-0.3797425327367394,167,5
-0.08696155791734439,-0.18187758690202152,168,8
-0.15511104860743938,0.12561657884419442,169,8
0.1471632864369782,-0.05224585672916879,170,0
-0.19353756856942597,-0.0011793277726169559,171,4
-0.19799111886523413,0.1491608415611895,172,8
0.11061542305445346,-0.02977400117937361,173,9
-0.03792304686324711,-0.09485630730215473,174,5
-0.011504709861947524,0.08442300639497366,175,2
0.05039554149420805,-0.09518968233767225,176,5
-0.08196122131803976,-0.3335278541993142,177,5
-0.13089651274772324,-0.3974276201052013,178,5
-0.16519114486461692,0.1468080383604499,179,4
0.3018817902784967,-0.3516721075410423,180,7
0.0125567940464658,-0.03205950873051848,181,7
-0.05811401161055459,-0.23814805871763076,182,5
0.005928652379219751,0.006775370664628865,183,4
-0.03884656784570108,0.0055084899913579915,184,8
-0.5797349714208766,-0.06232671448433801,185,0
0.28818052694962965,-0.39419421553645495,186,7
0.2110018924618316,0.040169263554512384,187,6
0.21943253296323634,-0.1717630890226442,188,1
-0.241677704927333,0.15922549117104895,189,8
0.06977423762195849,0.0632152997758293,190,2
0.16082430700334427,-0.007206139481985881,191,9
-0.21952906740982633,-0.06294714200880827,192,4
0.564494506644704,-0.14108378327917076,193,0
0.03601866988658247,-0.17447967751463492,194,8
-0.02624815089804224,-0.03379126635846427,195,7
-0.3437645836973258,0.2775772334221551,196,8
-0.35752087168128177,0.27660866082285573,197,8
0.10790631666051496,0.17431756756470038,198,3
0.05956472141152779,0.0498651973956153,199,3
0.19028782320261614,-0.10654494074955814,200,1
0.09925493300777487,-0.06353450330431895,201,1
0.06365187190836781,0.04079052790439408,202,9
-0.022324619511407316,0.06604559590065925,203,3
0.32973820504314094,0.0983170869757625,204,9
-0.19207546405133327,-0.189151122474367,205,5
0.06350953910461248,-0.05455606214407158,206,6
0.16522101974868078,-0.7300542505181687,207,6
0.030034008947933767,0.2026192033908942,208,3
-0.19446976056392193,0.10293822460653794,209,8
0.2824299390692588,0.0732083135572544,210,9
0.15609086719860554,0.48168600609808304,211,3
-0.05138847987330846,-0.18163025344157258,212,5
-0.0005954330802088354,-0.16678585680809788,213,6
0.03544163461814938,0.08966995167791561,214,3
-0.16426376344845137,0.218849489183971,215,2
-0.13814067109195932,-0.13418062751840684,216,5
0.12093998063697273,0.05592862088615512,217,9
0.2491348224390534,0.0543019404745653,218,9
0.21122604113143179,-0.5725446638278004,219,6
0.13647750320852384,-0.08331551957164211,220,1
-0.009341140581640803,-0.18430850709648985,221,5
-0.07114363358950755,-0.2546389280850083,222,5
-0.024722966493683163,0.12570061516995706,223,3
0.3833237523503355,0.10445130481152973,224,9
0.039035652246394124,-0.015086336625807382,225,1
0.04459840125633536,0.15770419297808141,226,1
-0.10625777473227402,-0.07398815305640905,227,4
0.23898092061666792,-0.188510409067638,228,1
-0.2531804226009461,-0.09185163118524753,229,4
-0.22288879219772526,-0.48453831619370424,230,5
-0.06216459629052487,-0.016701522388361742,231,0
0.09499375853246501,-0.11633804604161113,232,1
0.08328936340843396,0.034611425506247046,233,9
-0.1371347967994259,0.02764101672099706,234,4
-0.038846997245362905,-0.2680257688452982,235,5
0.04973412955659155,-0.010105316923233005,236,3
-0.447190068462895,0.2251789626581468,237,8
0.08009090259368161,0.24527887711959087,238,3
0.29519000573377707,-0.06237227025009471,239,1
0.2027027846759361,-0.32142872325796407,240,7
-0.17998318784092113,0.20745746854086464,241,8
-0.1072287084532406,0.0860773587372548,242,8
0.03640953470541188,-0.29645794019874705,243,6
0.039378716891890764,-0.24109230848226026,244,8
-0.5103452802791566,0.1930200274434748,245,8
-0.060760130983712475,0.11887568047330958,246,2
0.2348197862879154,-0.27679329999009966,247,7
-0.26902791653114694,0.19648860815696753,248,8
-0.4889665207900126,-0.28751851094703534,249,6
0.11068132396500328,-0.0038512341103922477,250,4
0.2164645582825832,-0.27921357807362357,251,7
-0.11884344597649145,-0.15611773784566166,252,5
-0.10182045139725499,-0.17945413775541424,253,5
0.36197215627479284,-0.3648180428294942,254,7
-0.018590093621725083,-0.20408030499465227,255,5
0.21562264784654692,-0.31017971559872376,256,7
-0.020616116047350967,0.12272378188258368,257,2
-0.036931630833212645,-0.24963270644993865,258,5
-0.14953619123454723,-0.4549502227093686,259,5
0.15115250538500238,0.14037528189072213,260,9
0.1507379308712833,-0.06280344119628241,261,1
-0.25737633748273064,-0.009277099940447195,262,4
-0.2605592078832894,0.09039195160231608,263,8
0.04467485897641343,0.14989224797305384,264,3
-0.01452671552819707,0.04041140872265365,265,3
0.017264287497317624,0.033769418640180064,266,9
0.15786499079705846,0.07161050797581538,267,9
0.06956528798904216,0.049586306724295995,268,9
-0.01787531412599607,0.09494714820433565,269,2
-0.03598395438527886,-0.36577613929376507,270,5
0.028061308769944508,0.04215794194643871,271,3
-0.0015691106768916535,-0.18295721418494293,272,5
0.4032367998513907,0.14947244826841796,273,9
0.10112498090075751,0.04052891953849496,274,9
0.2952680536377791,0.06118202440674096,275,9
0.31684575799879433,-0.31855728840106734,276,1
-0.08039882131031227,0.11741082824994437,277,4
0.1785970745297415,0.15814351009187227,278,9
0.05590056921139945,0.08757631966324383,279,9
0.11976676318857488,-0.25927565631704225,280,7
-0.22373271400386657,0.24644455221521663,281,2
0.13781828416273506,-0.006374087106032408,282,1
-0.13499116893704127,0.13940086667806972,283,1
-0.09091000342013235,-0.029849666320429468,284,2
-0.2546894534205041,-0.008596341176796843,285,4
0.07306500402776696,0.005294009072871176,286,9
0.17933165934725676,0.016463759447026497,287,9
-0.08829732365788641,0.05131492136110226,288,4
-0.11320983950269757,0.12659997937221235,289,8
-0.02278136937655159,-0.06281056148676213,290,2
-0.18758672099904022,-0.2822426637319892,291,5
-0.06370159324049217,0.10195443477213315,292,2
-0.10915681991427374,-0.16978859633128188,293,5
0.13908592079965998,-0.03177237824754208,294,1
-0.25668000108395267,-0.26938051442900474,295,7
0.16308991699066488,-0.02707742463226961,296,1
0.12171231750958976,0.2206933556139692,297,2
0.29752044909121883,0.0822795199040417,298,9
-0.3756084615764471,0.21990505436684027,299,8
0.18078702932154306,0.01592664843423576,300,9
-0.026856674830892838,0.008739805942462526,301,2
0.15961001840932054,-0.09857386000090805,302,1
0.25854921316549906,0.1326901015303523,303,9
-0.24533452081393883,0.028881726500395784,304,8
0.00415471577377988,-0.06662456953800953,305,9
0.1949730348455214,0.04134110706693784,306,6
0.02239716808675777,-0.03715335216069463,307,0
0.19180704113128746,0.17820762958728764,308,9
0.11187073930076219,-0.2607136995951605,309,7
-0.2529795260504922,0.19506165540442238,310,8
0.08571812302674321,-0.1274116568765263,311,7
-0.1052813117106124,-0.008548385676047952,312,8
-0.1603138968142713,0.06680428483278068,313,8
0.23002351921140682,0.1000652526944271,314,9
-0.1279750357646425,-0.2382866494265847,315,5
0.45850637738085764,0.14544580861446962,316,9
0.3010577652220612,-0.050681365180122596,317,9
-0.19458737618911146,0.13146154777298957,318,1
-0.13148450117515134,0.10511723465199682,319,4
-0.6027030894898656,0.2570946937997426,320,8
-0.2299934048248212,0.0073096278100181905,321,4
-0.04257471433076818,0.10224540704329423,322,3
0.24401785857800545,0.08792720282581111,323,9
-0.04702243660303037,0.2114427332124141,324,2
-0.21135981569419265,-0.2050454684337835,325,6
0.18093037990565974,0.036693780058348696,326,9
0.07496098727267778,-0.1935119657872803,327,2
-0.47118541095628186,-0.3685635895885576,328,6
0.1812076287295308,-0.2105326187494748,329,1
0.09114227812136833,0.006593729960695934,330,9
-7.981754008249656e-05,0.3080460348673651,331,2
0.22319634095894497,0.05519572383633383,332,9
0.2235544896745809,0.0705331316001975,333,9
-0.057643986766650605,-0.1957589846442657,334,5
0.09896713339271858,0.04830205973560874,335,3
-0.05973128162901012,0.05054587723766002,336,4
-0.1607503788614305,-0.11642418258518637,337,4
-0.17184385387713755,0.15499988405208645,338,8
-0.19285794830926917,0.2292732644438493,339,2
-0.12476995848485825,-0.3472743055310277,340,5
0.02055537758693463,0.2771130043052732,341,2
-0.12155456818072384,-0.21989929006326406,342,5
0.0036756612279092073,0.007454980806391133,343,9
-0.23091273147957905,0.004397208836874138,344,4
0.04034632551059167,0.12192011240855806,345,3
0.15609173078397712,0.481688100979283,346,3
-0.01639560556469524,0.10807115024508433,347,2
0.09148689596409905,-0.04229311997201927,348,0
0.0009166017589626515,-0.2937447609565822,349,6
-0.0030783481839563847,-0.11529220558961827,350,7
0.18570366276648367,-0.2404770422017881,351,7
-0.055392748386766257,-0.056088921485680954,352,7
0.11734364271437303,0.07942340504217228,353,9
0.07158165965366915,0.1755879565011435,354,1
0.026942053449832918,0.21632675095602769,355,3
-0.03344439117866642,-0.23367950334091375,356,5
0.005547201814158165,-0.0294616438566163,357,9
0.05861968767601615,-0.1556983394595608,358,7
0.07025288659765841,-0.4423405779970368,359,8
0.020889062384966465,-0.11779528214840798,360,6
0.1576862626248043,-0.15919766834305707,361,1
0.2597580142967192,-0.20036702520008348,362,1
5.8062234144029504e-05,0.030905985318947893,363,3
-0.17728165680160407,0.19131298944785707,364,2
-0.3084539599201813,0.15813085338490643,365,8
0.09079904051888889,0.1137942387906905,366,9
0.0027445512024329615,-0.11945542612621211,367,1
0.3006992962100651,0.08187305661025289,368,9
0.06535683781831875,-0.13984858400319652,369,1
0.370696036935291,0.12407875523804199,370,9
0.17945231349130378,-0.13075920157033577,371,1
0.12799924239051766,0.031673413391807924,372,9
0.0942315415232375,0.01754027324634463,373,9
-0.4109553662444793,0.11133005248735313,374,8
-0.2536309494866005,-0.0056705185573365175,375,4
0.0015564226904713604,0.07184480236010736,376,2
0.0793634325796539,0.034572716416774084,377,9
0.23969767697681837,0.09703745415668867,378,9
-0.05008277034000961,0.17220522564191773,379,2
0.005991009783930648,0.01313361039668496,380,4
0.13628164921908048,0.005292768685132443,381,9
-0.12557753332268237,-0.4057643883695604,382,5
-0.22600566631497437,0.18120449025923785,383,8
-0.21997893971194205,-0.041860874519477655,384,8
0.2100794768730248,0.033168095132529773,385,9
-0.22374863849440943,-0.023071187266152957,386,4
0.07400764086346298,-0.02861850350998132,387,7
0.13816940218036963,0.1582527373400754,388,3
-0.2342810022358106,0.18563332368070787,389,8
0.12046356053904729,0.10228364957176911,390,9
-0.25281218787261084,-0.009143115025002355,391,4
-0.23518193413134839,0.005735531387804365,392,4
-0.158476042259105,-0.01616226634556303,393,8
0.09663573232271726,0.14712900886717342,394,3
0.5549236233132121,-0.13889572044962348,395,0
0.1432578688286354,0.08037299662636854,396,9
-0.34054782010235723,0.18387410307407936,397,8
0.27440324327085536,0.10328299409844531,398,9
-0.07006604688866291,0.3062271406502238,399,2
0.2965834746112288,-0.41797586079656157,400,7
0.11268305471911275,0.18562024796960047,401,3
-0.2510633411812242,-0.006264284073802557,402,4
-0.0553957645819989,-0.05608623469115311,403,7
0.00388582808883165,-0.023142579523640388,404,8
0.002298983490985902,0.09555759344634422,405,3
0.13527716978899626,0.1137165992140323,406,9
-0.03311357772706528,-0.20461427953667263,407,5
-0.309146537729709,0.16056600981660615,408,8
0.14980921418972803,0.4714236861852677,409,3
0.07641536385224763,-0.18496555057765304,410,6
0.1385164915479899,0.031077268150644446,411,2
0.237725488692242,0.16881371432459621,412,9
-0.10933950623815333,-0.12333120690963312,413,5
-0.2846018363370705,0.14962736997766726,414,8
0.5590716591647982,-0.1406512970553222,415,0
0.07762304323175995,0.17425257944463293,416,3
-0.1373829323765331,0.28325467053143244,417,2
0.0937505369459422,0.05406625764198859,418,2
-0.12344711865736,-0.0468518747855159,419,4
0.010742805449685765,-0.029626200236793316,420,9
-0.09179683309860343,0.07255081317057578,421,2
-0.05334581598042274,-0.0396292030702523,422,8
-0.1800544453379757,0.2786839793518364,423,0
0.09894342384457876,-0.1581603413104799,424,7
0.04632100016251147,0.06019044030325251,425,3
-0.04478787686486243,0.2559276107600568,426,2
0.18075547486419785,0.18131134169273666,427,9
-0.0604846015323732,-0.25696283046019697,428,5
-0.0115436746300663,0.14614562367440115,429,2
0.09253190847884181,-0.034179090857574396,430,1
0.15211230166575487,-0.10947525566300616,431,1
0.14676052878598334,0.04249356974715953,432,9
0.18586115452766372,0.2847984525044675,433,3
-0.08331493713844149,0.1437784215789163,434,2
-0.04957606575801157,0.06155234065401698,435,4
0.15088660734370185,0.12958488608361174,436,9
0.18711902797668944,0.20966228947683346,437,3
0.03297645191098945,-0.23339670509227337,438,7
0.01510477694532057,0.10427331522994508,439,2
-0.011541013924153182,0.14614383626896688,440,2
-0.027330882591266006,-0.21322592820847075,441,5
-0.12402174009060689,-0.06719744241052344,442,4
0.06705907015355352,-0.07466424058022426,443,7
0.18927441489758784,0.21476346651335287,444,3
-0.04565898760550615,-0.20109890679849393,445,5
0.18631398330014598,0.22233240716513863,446,3
0.11324150193272242,-0.1004399618616889,447,2
-0.14671242223054914,0.3161916021533808,448,0
-0.0880291959687351,-0.21821617085148887,449,5
-0.054537651032798694,-0.11970004367293334,450,7
-0.11913051266438619,0.09090505911938987,451,2
0.16240091436790274,0.21168892430835795,452,3
-0.20799665352639668,0.012448782687741897,453,4
0.12986640517298742,-0.2435565583752871,454,7
0.6664609133590063,-0.12353799648994697,455,0
-0.21398925237712932,0.22155164314164413,456,8
0.2995858248561972,-0.05903002496040598,457,1
0.37136211675356795,-0.13124644124232798,458,0
-0.15674621913718362,0.03768137950044517,459,8
-0.07094626984904248,0.05831304124771407,460,7
0.15609019473267793,0.48169009919037986,461,3
0.5009254847446325,-0.03768971532859897,462,0
0.04090525278865468,-0.11958203990309518,463,6
-0.49525389729693564,0.050169306882373955,464,0
0.14606779829303856,-0.12405805421964283,465,0
0.15609278502076057,0.48168749232009367,466,3
-0.11379809176286793,0.4341393404568263,467,0
-0.13333091266298266,0.08468211927122793,468,4
-0.052851120503202446,0.18588783867041636,469,2
-0.15177757882189594,-0.02728991028938308,470,4
-0.15519989641230655,0.17398982929064746,471,8
-0.11306499428829647,0.16157013917692817,472,0
0.3317396060350174,-0.11471756275444339,473,1
0.15208996332389516,-0.19423657442800132,474,7
0.15609148599782702,0.48168769860997446,475,3
-0.05631152167170901,-0.03334194002133736,476,4
0.5148646304781886,-0.2763217588922678,477,1
-0.5325228141752074,0.05903864848752093,478,0
-0.0988981898310656,-0.03653776927672887,479,4
0.07331807422219143,-0.1741835773211927,480,7
0.5028591530834489,-0.2591279536531194,481,1
0.06285435750423268,0.04761321033880426,482,9
-0.08659599987624265,0.025038213932366046,483,4
0.22233912192934732,-0.046205864531111404,484,1
-0.03307517541470312,0.2777229726500435,485,0
0.5363967796351226,-0.050371398502488396,486,0
0.357180619892173,-0.1540681542053535,487,1
-0.10075996145335173,0.25201518276335805,488,2
0.21917707626782013,-0.19511763829070378,489,1
0.482958621803885,-0.06231133731970503,490,0
0.1531135358156024,-0.18364466661528364,491,7
0.11677255054402653,0.12956229144595843,492,9
0.08084564214538567,-0.09976108202050087,493,1
0.03231615004648205,0.07722517980506954,494,1
0.46549687665827005,-0.045368595317511834,495,0
0.125953323324754,-0.14658996116215184,496,1
0.5215089678554026,-0.08668903480456588,497,0
0.15760317336599752,-0.08007119964245919,498,0
0.5714790989155043,-0.07154443307830945,499,0
0.013345161307561994,0.08391028712484375,500,3
-0.09986612044352207,0.2500819367129973,501,2
-0.532460018751854,0.034843294592883226,502,0
0.33372364027010193,-0.10139730500146336,503,0
0.35915844167227223,-0.06334093320138011,504,0
0.1532122672861674,0.48159399191950153,505,3
0.15609232583200805,0.48168761379106534,506,3
-0.08892846160194817,0.1770289812153901,507,3
0.09187742106274324,-0.10489441052849169,508,7
-0.3782900652939477,0.2201239959027862,509,8
0.15609146538232394,0.48168630592750034,510,3
0.1498071194209933,0.4714236362815167,511,3
-0.2117569085150191,0.15435704008589127,512,8
-0.06917610424694234,-0.007814817214431323,513,2
-0.07104995743993459,-0.3024957040126475,514,5
-0.1206674398675139,-0.34920022239020965,515,5
-0.23110759771173442,-0.18765132718562566,516,5
-0.13831691753537542,-0.2377330774633576,517,5
0.15609128828948293,0.4816889675696822,518,3
-0.15493792096810768,-0.24582589242571443,519,5
-0.2143762573351664,-0.13500865613161062,520,8
-0.07946737794028069,-0.3460065816011989,521,5
-0.15520457331853263,-0.07085506240824586,522,4
-0.13335710954820837,-0.1955445210896986,523,5
-0.2026985710233357,0.10001566734497462,524,8
-0.0390551707666626,0.16064512610958412,525,2
-0.09225562034449558,-0.37171086050597923,526,5
-0.07633710871102423,-0.21412938548169375,527,5
0.07573495121678223,0.054139292007778776,528,9
-0.13428471446322712,-0.0783921837466317,529,4
0.08266901021255205,0.06823290626625685,530,3
-0.14618045355153633,-0.3360638988056228,531,5
-0.1119006793768227,-0.027937917086899453,532,4
0.013316611067196176,0.0632853529679813,533,3
0.07023010831381171,0.08450174116624215,534,9
-0.1342802259232481,-0.07838754856228877,535,4
-0.2991628875722528,-0.19430892426678323,536,7
-0.07809932765147636,-0.012673987999853852,537,8
-0.07385347263892623,-0.32879481080714135,538,5
-0.18632967247394508,-0.33911073108581963,539,5
-0.19405960538347908,-0.34481186984389917,540,5
-0.07835848157688219,0.22207211696688192,541,2
-0.18104950422298502,0.03392352871741422,542,0
-0.15891322370711036,0.015553579980955204,543,4
-0.16387554446798838,0.015820155277517733,544,4
0.14759122253763804,0.09643351137897116,545,9
-0.00428857976725876,0.009482111548500502,546,3
-0.05517677396523018,-0.05806558976926109,547,4
0.16725896888001748,0.12315455403730562,548,9
-0.14486792548108843,-0.3582235917575608,549,5
0.20641631080601575,-0.026479306154057077,550,9
-0.08170455134719219,-0.005740965369895651,551,4
-0.2454205511409775,-0.11760941429458935,552,4
0.017433678140467333,0.14144028764068362,553,3
0.27465385395466985,0.07270406988196677,554,9
-0.34284498226511245,0.2457802530025526,555,8
-0.008388845482920307,-0.06978807742616189,556,5
0.28336306239122644,0.15384313181728543,557,9
-0.12753071958906564,-0.043773783577892085,558,4
-0.047228790403610374,0.2348027799285304,559,2
-0.16163720837960427,-0.08148384797595239,560,4
0.19202866496102383,0.1617076971617339,561,9
0.15721867889349905,-0.2635657645264072,562,1
0.24422940960095896,0.1480142411167655,563,9
-0.18301208477820385,0.04135003196251797,564,8
-0.16803719549207907,-0.40221460645603957,565,5
0.7275457340690324,-0.020760756743235978,566,0
0.06803524206347708,0.24744649173910388,567,3
-0.24488902242495833,-0.03620104093659423,568,4
-0.25913728419614157,-0.1287502166802293,569,7
0.15321351491012125,0.4815944646410646,570,3
-0.04930244199122158,0.23416628939752512,571,2
-0.1916115345665029,-0.2917605936773826,572,5
-0.1862547780193751,0.10375517304909183,573,8
0.01191500372464923,0.11311024906486383,574,4
-0.010158454391736125,-0.07149434539195397,575,1
-0.2255459786637193,-0.488270827032915,576,5
-0.17490337017679114,-0.36151243357281915,577,5
0.011533085238045596,-0.13116710368408863,578,7
0.07532371347990854,0.20027099440206475,579,3
-0.18135986278271088,0.2291681106368077,580,8
0.6776720957951965,-0.09105700097972722,581,0
-0.20266862505960986,-0.27735280453174477,582,5
-0.08486985703404604,-0.07767213531756793,583,5
-0.13121014529407138,-0.2555921972295581,584,5
-0.061097932786451176,0.21536252954664317,585,2
0.018076664312830133,-0.0788684703987108,586,6
-0.31445656705434,0.27829126131593546,587,8
-0.04461357937671647,0.06948599361086204,588,4
0.108912360116447,0.09173693994061739,589,3
-0.12266687365177846,-0.193355043177129,590,5
0.2589459417734577,-0.3266974204445831,591,7
-0.1307946767221849,-0.29600326345526723,592,5
0.0002855138612810311,0.1292776463829686,593,0
-0.10404893858190749,-0.3558567672179313,594,5
-0.2854801563612214,0.2468185530403337,595,8
0.23714852553589266,-0.37481181146615117,596,7
-0.03553009130554648,-0.2815654209287494,597,5
-0.20299307039047335,-0.07766697913474632,598,4
-0.1448568099326184,-0.3516414406487612,599,5
0.15734348596133224,0.485861549161225,600,3
-0.10023243460382375,-0.13421753116580895,601,5
-0.35753778367665073,0.1280912531686132,602,8
0.1441886967515436,-0.30258319609131556,603,7
0.06993879756699031,-0.12391962460830426,604,0
0.2900548659968333,0.057075798829963824,605,9
